module,type,name,res_id,src,value
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child_id,ID,ID
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_id,ID,ID
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_id,ID,ID
base_import,code,addons/base_import/static/src/xml/import.xml,190,"If for example you have two product categories 
                        with the child name ""Sellable"" (ie. ""Misc. 
                        Products/Sellable"" & ""Other Products/Sellable""),
                        your validation is halted but you may still import 
                        your data. However, we recommend you do not import the 
                        data because they will all be linked to the first 
                        'Sellable' category found in the Product Category list 
                        (""Misc. Products/Sellable""). We recommend you modify 
                        one of the duplicates' values or your product category 
                        hierarchy.","Si por ejemplo tiene dos categorías de producto con el nombre hijo de ""Vendibles"" (por ejemplo ""Productos miscelánea/Vendibles"" y ""Otros productos/Vendibles"", la validación se para, pero aún podrá importar los datos. Sin embargo, recomendamos no importar los datos porque estarán vinculados todos a la primera categoría ""Vendibles"" encontrada en la lista de categorías de producto. Recomendamos modificar uno de los valores duplicados o la jerarquía de categorías."
base_import,code,addons/base_import/static/src/xml/import.xml,51,"If the file contains
                the column names, Odoo can try auto-detecting the
                field corresponding to the column. This makes imports
                simpler especially when the file has many columns.","Si el archivo contiene los nombres de columna, Odoo puede intentar auto-detectar el campo correspondiente a la columna. Esto hace la importación más simple, especialmente cuando el archivo tiene muchas columnas."
base_import,code,addons/base_import/static/src/xml/import.xml,40,"If the model uses openchatter, history tracking                             will set up subscriptions and send notifications                             during the import, but lead to a slower import.","Si el modelo utiliza OpenChatter, el registro del historial establecerá suscripciones y enviará notificaciones durante la importación, lo que hará más lenta la importación."
base_import,code,addons/base_import/static/src/xml/import.xml,272,"If you do not set all fields in your CSV file, 
                        Odoo will assign the default value for every non 
                        defined fields. But if you
                        set fields with empty values in your CSV file, Odoo 
                        will set the EMPTY value in the field, instead of 
                        assigning the default value.","Si no ha establecido todos los campos en su archivo CSV, Odoo asignará el valor por defecto para cada uno de los campos no definidos. Pero si establece campos con valores vacíos en su archivo CSV, Odoo establecerá el valor VACÍO en el campo, en lugar de asignar el valor por defecto."
base_import,code,addons/base_import/static/src/xml/import.xml,124,"If you edit and save CSV files in speadsheet 
                        applications, your computer's regional settings will 
                        be applied for the separator and delimiter. 
                        We suggest you use OpenOffice or LibreOffice Calc 
                        as they will allow you to modify all three options 
                        (in 'Save As' dialog box > Check the box 'Edit filter 
                        settings' > Save).","Si edita y guarda archivos en las aplicaciones de hoja de cálculo, se aplicará la configuración regional del ordenador para el separador y el delimitador. Le sugerimos usar OpenOffice o LibreOffice Calc, que permiten modificar dichas opciones (en 'Guardar como...' > Marcar casilla 'Editar filtro' > Gurdar)."
base_import,code,addons/base_import/static/src/xml/import.xml,253,"If you import a file that contains one of the 
                        column ""External ID"" or ""Database ID"", records that 
                        have already been imported will be modified instead of 
                        being created. This is very usefull as it allows you 
                        to import several times the same CSV file while having 
                        made some changes in between two imports. Odoo will 
                        take care of creating or modifying each record 
                        depending if it's new or not.","Si importas un fichero que contiene uno de las siguientes columnas ""External ID"" o ""Database ID"", los registros que ya han sido importados serán modificados en lugar de ser creados de nuevo. Esto es bastante útil, ya que le permitirá importar varias veces el mismo CSV realizando cambios entre dos importaciones. Odoo tendrá cuidado de crear o modificar cada registro dependiendo de si es nuevo o no."
base_import,code,addons/base_import/static/src/xml/import.xml,286,"If you need to import data from different tables, 
                        you will have to recreate relations between records 
                        belonging to different tables. (e.g. if you import 
                        companies and persons, you will have to recreate the 
                        link between each person and the company they work 
                        for).","Si necesita importar datos de diversas tablas, puede recrear relaciones entre los registros pertenecientes a diferentes tablas (por ejemplo, si importa compañías y personas, tendrá que recrear el enlace entre cada persona y la compañía para la que trabaja)."
base_import,code,addons/base_import/static/src/xml/import.xml,227,"If you want to import sales order having several 
                        order lines; for each order line, you need to reserve 
                        a specific row in the CSV file. The first order line 
                        will be imported on the same row as the information 
                        relative to order. Any additional lines will need an 
                        addtional row that does not have any information in 
                        the fields relative to the order.","Si quiere importar los pedidos de venta teniendo varias líneas de pedido; para cada línea de pedido, necesita reservar una fila específica en el archivo CSV. La primera línea de pedido será importada en la misma fila que la información relativa al pedido. Cualquier línea adicional necesitará una fila adicional que no tenga información en los campos relativos al pedido."
base_import,code,addons/base_import/static/src/xml/import.xml,357,Import,Importar
base_import,code,addons/base_import/static/src/xml/import.xml,417,Import,Importar
base_import,code,addons/base_import/static/src/js/import.js,147,Import a File,Importar un Archivo
base_import,code,addons/base_import/static/src/xml/import.xml,383,Import preview failed due to:,La previsualización de la importación ha fallado debido a:
base_import,code,addons/base_import/static/src/xml/import.xml,66,"In order to re-create relationships between
                        different records, you should use the unique
                        identifier from the original application and
                        map it to the","Para recrear las relaciones entre los diferentes registros, debe usar el identificador único de la aplicación original y mapearlo a"
base_import,code,addons/base_import/static/src/xml/import.xml,324,It will produce the following CSV file:,Se creará el siguiente archivo CSV:
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview___last_update,Last Modified on,Última Modifiación en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_write_uid,Last Updated by,Última actualización de
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_write_date,Last Updated on,Última actualización en
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_write_date,Last Updated on,Última actualización en
base_import,code,addons/base_import/static/src/xml/import.xml,37,Map your data to Odoo,Mapee sus datos a Odoo
base_import,code,addons/base_import/static/src/xml/import.xml,130,"Microsoft Excel will allow 
                        you to modify only the encoding when saving 
                        (in 'Save As' dialog box > click 'Tools' dropdown 
                        list > Encoding tab).",Microsoft Excel permite modificar solamente la codificación cuando guarda un archivo CSV (en el cuadro de diálogo 'Guardar como' > pulsar la lista desplegable 'Herramientas' > pestaña 'Codificación').
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import_res_model,Model,Modelo
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_name,Name,Nombre
base_import,code,addons/base_import/static/src/xml/import.xml,63,Need to import data from an other application?,¿Se necesita importar datos desde otra aplicación?
base_import,code,addons/base_import/static/src/js/import.js,363,Normal Fields,Campos normales
base_import,code,addons/base_import/static/src/xml/import.xml,111,"Note that if your CSV file 
                        has a tabulation as separator, Odoo will not 
                        detect the separations. You will need to change the 
                        file format options in your spreadsheet application. 
                        See the following question.","Tenga en cuenta que si su archivo CSV tiene como separador el tabulador, Odoo no detectará las separaciones. Necesitará cambiar las opciones del formato de archivo en su aplicación de hoja de cálculo. 
Vea la siguiente pregunta."
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_othervalue,Other Variable,Otra variable
base_import,code,addons/base_import/static/src/xml/import.xml,241,Purchase orders with their respective purchase order lines,Pedidos de compra con sus respectivas líneas de pedido de compra
base_import,code,addons/base_import/static/src/js/import.js,93,Quoting:,Citando:
base_import,code,addons/base_import/static/src/js/import.js,364,Relation Fields,Campos relación
base_import,code,addons/base_import/static/src/xml/import.xml,17,Reload data to check changes.,Recargar datos para comprobar cambios.
base_import,code,addons/base_import/static/src/xml/import.xml,9,"Select the file to import. If you need a sample importable file, you
            can use the export tool to generate one.","Selecciona un archivo para importar. Si necesitas un ejemplo de importación, puedes
usar la herramienta exportar para generar uno."
base_import,code,addons/base_import/static/src/js/import.js,206,Semicolon,Punto y coma
base_import,code,addons/base_import/static/src/js/import.js,92,Separator:,Separador:
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview_somevalue,Some Value,Algún valor
base_import,code,addons/base_import/static/src/xml/import.xml,142,"Some fields define a relationship with another 
                        object. For example, the country of a contact is a 
                        link to a record of the 'Country' object. When you 
                        want to import such fields, Odoo will have to 
                        recreate links between the different records. 
                        To help you import such fields, Odoo provides 3 
                        mechanisms. You must use one and only one mechanism 
                        per field you want to import.","Algunos campos definen una relación con objeto. 
Por ejemplo. el país de un contacto es un enlace a
un objeto 'País'. Cuando quiere importar esos campos, 
Odoo tendrá que recrear los enlaces entre los 
correspondientes campos. Odoo provee 3 mecanismos.
Debe usar uno y sólo uno de esos mecanismos por 
campo a importar."
base_import,code,addons/base_import/static/src/js/import.js,208,Space,Espacio
base_import,code,addons/base_import/static/src/js/import.js,207,Tab,Tabulación
base_import,code,addons/base_import/static/src/xml/import.xml,74,The,El
base_import,code,addons/base_import/static/src/xml/import.xml,49,"The first row of the
                file contains the label of the column",La primera fila del archivo contiene las etiquetas de la columnas
base_import,code,addons/base_import/static/src/xml/import.xml,242,"The following CSV file shows how to import 
                        customers and their respective contacts",El siguiente archivo CSV muestra cómo importar clientes y sus respectivos contactos
base_import,code,addons/base_import/static/src/xml/import.xml,239,"The following CSV file shows how to import purchase 
                        orders with their respective purchase order lines:",El siguiente archivo CSV muestra como importar pedidos de compra con sus respectivas líneas de pedido de compra:
base_import,code,addons/base_import/static/src/xml/import.xml,212,"The tags should be separated by a comma without any 
                        spacing. For example, if you want your customer to be 
                        linked to both tags 'Manufacturer' and 'Retailer' 
                        then you will encode ""Manufacturer,
                        Retailer"" in the same column of your CSV file.","Las etiquetas deben de ir separadas por comas sin espacios.
Por ejemplo, si quieres que tu cliente sea vinculado con ambas etiquetas
'Fabricante' y 'Mayorista', entonces debes codificar 'Fabricante,Mayorista"" 
en la misma columna del archivo CSV."
base_import,code,addons/base_import/static/src/xml/import.xml,340,"The two files produced are ready to be imported in 
                        Odoo without any modifications. After having 
                        imported these two CSV files, you will have 4 contacts 
                        and 3 companies. (the firsts two contacts are linked 
                        to the first company). You must first import the 
                        companies and then the persons.","Los dos archivos producidos están listos para ser importados en
Odoo sin ninguna modificación. Después de haber importado
estos dos archivos CSV, tendrá 4 contactos y 3 compañías (los 
dos primeros contactos están enlazados a la primer compañía).
Debe importar primero las compañías y luego los contactos."
base_import,code,addons/base_import/static/src/xml/import.xml,312,This SQL command will create the following CSV file:,Este comando SQL creará el siguiente archivo CSV:
base_import,code,addons/base_import/static/src/xml/import.xml,260,"This feature 
                        allows you to use the Import/Export tool of Odoo to 
                        modify a batch of records in your favorite spreadsheet 
                        application.",Esta características permite usar la herramienta de importación/exportación de Odoo para modificar un lote de registros en su aplicación de hoja de cálculo favorita.
base_import,code,addons/base_import/static/src/xml/import.xml,317,"To create the CSV file for persons, linked to 
                        companies, we will use the following SQL command in 
                        PSQL:","Para crear un archivo CSV para personas, enlazadas a compañías, usaremos el siguiente comando SQL en PSQL:"
base_import,code,addons/base_import/static/src/xml/import.xml,291,"To manage relations between tables, 
                        you can use the ""External ID"" facilities of Odoo. 
                        The ""External ID"" of a record is the unique identifier 
                        of this record in another application. This ""External 
                        ID"" must be unique accoss all the records of all 
                        objects, so it's a good practice to prefix this 
                        ""External ID"" with the name of the application or 
                        table. (like 'company_1', 'person_1' instead of '1')","Para gestionar relaciones entre tablas, puede utilizar el ""External ID"" facilitado por Odoo. El ""External ID"" de un registro es el identificador único de ese registro en otra aplicación. Este ""External ID"" debe ser único entre todos los registros de todos los objetos, así que es una buena practica para prefijar este ""External ID"" con el nombre de la aplicación o la tabla (como ""company _1"", ""contact_1"", en lugar de ""1"")."
base_import,code,addons/base_import/static/src/xml/import.xml,43,Track history during import,Registrar historial durante la importación
base_import,code,addons/base_import/models.py,173,"Unable to load ""{extension}"" file: requires Python module ""{modname}""","No es posible cargar el archivo ""{extension}"": requiere el módulo de Python ""{modname}"""
base_import,code,addons/base_import/models.py,174,"Unsupported file format ""{}"", import only supports CSV, ODS, XLS and XLSX","Formato no soportado ""{}"", importar solo archivos CSV, OSD, XLS y XLSX"
base_import,code,addons/base_import/static/src/xml/import.xml,166,"Use 
                        Country/Database ID: You should rarely use this 
                        notation. It's mostly used by developers as it's main 
                        advantage is to never have conflicts (you may have 
                        several records with the same name, but they always 
                        have a unique Database ID)","Usar País/Id. de la BD: Raramente debería usar esta notación. Se usa más a menudo por los desarrolladores puesto que su principal ventaja es la de no tener nunca conflictos (puede que tenga varios registros con el mismo nombre, pero sólo tendrán un único id. de base de datos)"
base_import,code,addons/base_import/static/src/xml/import.xml,171,"Use 
                        Country/External ID: Use External ID when you import 
                        data from a third party application.",Usar País/Id. externo: Use id. externo cuando importa datos de una aplicación externa.
base_import,code,addons/base_import/static/src/xml/import.xml,164,"Use Country: This is 
                        the easiest way when your data come from CSV files 
                        that have been created manually.",Usar País: Ésta es lo forma más sencilla cuando los datos provienen de archivos CSV que se han creado manualmente.
base_import,code,addons/base_import/static/src/xml/import.xml,355,Validate,Validar
base_import,code,addons/base_import/static/src/xml/import.xml,306,"We will first export all companies and their 
                        ""External ID"". In PSQL, write the following command:","Se exportará primero todas las compañías y sus id. externos. En PSQL, escriba el siguiente comando:"
base_import,code,addons/base_import/static/src/xml/import.xml,186,What can I do if I have multiple matches for a field?,¿Qué puedo hacer si tengo múltiples coincidencias para un campo?
base_import,code,addons/base_import/static/src/xml/import.xml,102,"What can I do when the Import preview table isn't
                        displayed correctly?","¿Qué puedo hacer cuando la tabla de previsualización
de importación no se muestra correctamente?"
base_import,code,addons/base_import/static/src/xml/import.xml,268,"What happens if I do not provide a value for a 
                        specific field?",¿Qué pasa si no proveo de un valor para un campo específico?
base_import,code,addons/base_import/static/src/xml/import.xml,138,"What's the difference between Database ID and 
                        External ID?",¿Cuál es la diferencia entre id. de la BD e id. externo?
base_import,code,addons/base_import/static/src/xml/import.xml,174,"When you use External IDs, you can import CSV files 
                        with the ""External ID"" column to define the External 
                        ID of each record you import. Then, you will be able 
                        to make a reference to that record with columns like 
                        ""Field/External ID"". The following two CSV files give 
                        you an example for Products and their Categories.","Cuando se usan identificadores externos, puede importar archivos CSV con la columna ""Id. externo"" para definir el id. externo de cada registro a importar. Entonces, podrá hacer referencia a ese registro con columnas del tipo ""Id. de campo/externo"". Los siguientes dos archivos son un ejemplo para los productos y sus categorías."
base_import,code,addons/base_import/static/src/xml/import.xml,83,Why don't CSV file use my date format?,¿Por qué los ficheros CSV no usan mi formato de fechas?
base_import,code,addons/base_import/static/src/xml/import.xml,72,XXX/External ID,XXX/Id. externo
base_import,code,addons/base_import/static/src/xml/import.xml,72,XXX/ID,XXX/ID
base_import,code,addons/base_import/models.py,376,You must configure at least one field to import,Debe configurar al menos un campo a importar
base_import,code,addons/base_import/static/src/js/import.js,460,at row %d,en la fila %d
base_import,model,"ir.model,name",base_import.model_base_import_import,base_import.import,Importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char,base_import.tests.models.char,Cadena de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_noreadonly,base_import.tests.models.char.noreadonly,Campos de cadena escribibles de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_readonly,base_import.tests.models.char.readonly,Cadena de sólo lectura de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_required,base_import.tests.models.char.required,Cadena requerida de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_states,base_import.tests.models.char.states,Estados de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_stillreadonly,base_import.tests.models.char.stillreadonly,Cadena de sólo lectura de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o,base_import.tests.models.m2o,Relación many2one de los test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_related,base_import.tests.models.m2o.related,Relaciones many2one de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required,base_import.tests.models.m2o.required,Campos many2one requeridos de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required_related,base_import.tests.models.m2o.required.related,Relaciones de los campos many2one requeridos de los modelos de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m,base_import.tests.models.o2m,Modelo one2may de test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m_child,base_import.tests.models.o2m.child,Hijos de la relación many2one de los test de importación
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_preview,base_import.tests.models.preview,Previsualización de los modelos de test de importación
base_import,code,addons/base_import/static/src/js/import.js,462,between rows %d and %d,entre las filas %d y %d
base_import,code,addons/base_import/static/src/xml/import.xml,69,"column in Odoo. When you
                        import an other record that links to the first
                        one, use","columna en Odoo. Cuando importe otro registro que enlace con el primero, use"
base_import,code,addons/base_import/static/src/xml/import.xml,314,"company_1,Bigees,True","company_1,Bigees,True"
base_import,code,addons/base_import/static/src/xml/import.xml,315,"company_2,Organi,True","company_2,Organi,True"
base_import,code,addons/base_import/static/src/xml/import.xml,316,"company_3,Boum,True","company_3,Boum,True"
base_import,code,addons/base_import/static/src/xml/import.xml,308,"copy 
                        (select 'company_'||id as ""External ID"",company_name 
                        as ""Name"",'True' as ""Is a Company"" from companies) TO 
                        '/tmp/company.csv' with CSV HEADER;","copiar (seleccione 'company_'||id como ""Id. externo"", company_name como ""Nombre"", 'True' como ""Es una compañía"" de companies) a '/tmp/company.csv' con la cabecera CSV;"
base_import,code,addons/base_import/static/src/xml/import.xml,319,"copy (select 
                        'person_'||id as ""External ID"",person_name as 
                        ""Name"",'False' as ""Is a Company"",'company_'||company_id
                         as ""Related Company/External ID"" from persons) TO 
                        '/tmp/person.csv' with CSV","copiar (seleccione 'person_'||id como ""Id. externo"", person_name como ""Nombre"", 'False' como ""Es una compañía"", 'company_'||company_id como ""Compañía relacionada/Id. externo"" de persons) a '/tmp/person.csv' con la cabecera CSV;"
base_import,code,addons/base_import/static/src/xml/import.xml,304,dump of such a PostgreSQL database,volcado de la base de datos de PostgreSQL
base_import,code,addons/base_import/static/src/xml/import.xml,327,"person_1,Fabien,False,company_1","person_1,Fabien,False,company_1"
base_import,code,addons/base_import/static/src/xml/import.xml,328,"person_2,Laurence,False,company_1","person_2,Laurence,False,company_1"
base_import,code,addons/base_import/static/src/xml/import.xml,329,"person_3,Eric,False,company_2","person_3,Eric,False,company_2"
base_import,code,addons/base_import/static/src/xml/import.xml,330,"person_4,Ramsy,False,company_3","person_4,Ramsy,False,company_3"
base_import,code,addons/base_import/static/src/xml/import.xml,92,"the
                        ISO 8601 format","El
formato ISO 8601"
base_import,code,addons/base_import/static/src/xml/import.xml,72,to the original unique identifier.,al identificador único original.
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child_parent_id,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child_value,unknown,desconocido
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_value,unknown,desconocido
base_import,code,addons/base_import/static/src/xml/import.xml,74,"will also be used to update the original
                        import if you need to re-import modified data
                        later, it's thus good practice to specify it
                        whenever possible","será usado para actualizar la importación original si necesita reimportar datos modificados más tarde, por lo que es una buena práctica especificarlo cuando sea posible"
openacademy,model,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,"<br/>
                                    Start date:","<br/>
                                    Start date:"
openacademy,model,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,"<br/>
                                    duration:","<br/>
                                    duration:"
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_active,Active,Activo
openacademy,model,"ir.model.fields,field_description",openacademy.field_res_partner_session_ids,Attended Sessions,Attended Sessions
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_attendee_ids,Attendees,Attendees
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_attendee_ids,Attendees,Attendees
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_attendees_count,Attendees count,Attendees count
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_color,Color,Color
openacademy,model,"ir.ui.menu,name",openacademy.configuration_menu,Configuration,Configuración
openacademy,model,"ir.ui.view,arch_db",openacademy.session_form_view,Confirm,Confirmar
openacademy,selection,"openacademy.session,state",0,Confirmed,Confirmed
openacademy,model,"ir.actions.act_window,name",openacademy.contact_cat_list_action,Contact Tags,Contact Tags
openacademy,model,"ir.ui.menu,name",openacademy.contact_cat_menu,Contact Tags,Contact Tags
openacademy,model,"ir.actions.act_window,name",openacademy.contact_list_action,Contacts,Contacts
openacademy,model,"ir.ui.menu,name",openacademy.contact_menu,Contacts,Contactos
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_course_id,Course,Course
openacademy,model,"ir.ui.view,arch_db",openacademy.course_form_view,Course Form,Course Form
openacademy,model,"ir.ui.view,arch_db",openacademy.course_tree_view,Course Tree,Course Tree
openacademy,model,"ir.actions.act_window,name",openacademy.course_list_action,Courses,Courses
openacademy,model,"ir.ui.menu,name",openacademy.courses_menu,Courses,Courses
openacademy,model,"ir.actions.act_window,help",openacademy.course_list_action,Create the first course,Create the first course
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_create_uid,Created by,Creado por
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_create_uid,Created by,Creado por
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_create_uid,Created by,Creado por
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_create_date,Created on,Creado en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_create_date,Created on,Creado en
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_create_date,Created on,Creado en
openacademy,model,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,Delete,Delete
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_description,Description,Descripción
openacademy,model,"ir.ui.view,arch_db",openacademy.course_form_view,Description,Descripción
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course_display_name,Display Name,Nombre mostrado
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_display_name,Display Name,Nombre mostrado
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard_display_name,Display Name,Nombre mostrado
openacademy,selection,"openacademy.session,state",0,Done,Done
openacademy,selection,"openacademy.session,state",0,Draft,Draft
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_duration,Duration,Duration
openacademy,model,"ir.model.fields,help",openacademy.field_openacademy_session_duration,Duration in days,Duration in days
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session_hours,Duration in hours,Duration in hours
